##############################################################################
# Generated by SWASHES version 1.03.00, 2016-01-29
##############################################################################
# Dimension: 1
# Type: 3 (=Dam break)
# Domain: 1
# Choice: 1 (=on a wet domain without friction (Stoker's solution))
##############################################################################
# PARAMETERS OF THE SOLUTION
# 
# Length of the domain: 10 meters
# Space step: 0.0195312 meters
# Number of cells: 512
# Position of the dam: x=5 meters
# Time value: 6 seconds
##############################################################################
# 
#(i-0.5)*dx 	    h[i] 	    u[i] 	 topo[i] 	    q[i] 	 topo[i]+h[i] 	Fr[i]=Froude	 topo[i]+hc[i] 	
0.00976562	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0292969	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0488281	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0683594	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0878906	    0.005	        0	        0	        0	    0.005	        0	        0	
0.107422	    0.005	        0	        0	        0	    0.005	        0	        0	
0.126953	    0.005	        0	        0	        0	    0.005	        0	        0	
0.146484	    0.005	        0	        0	        0	    0.005	        0	        0	
0.166016	    0.005	        0	        0	        0	    0.005	        0	        0	
0.185547	    0.005	        0	        0	        0	    0.005	        0	        0	
0.205078	    0.005	        0	        0	        0	    0.005	        0	        0	
0.224609	    0.005	        0	        0	        0	    0.005	        0	        0	
0.244141	    0.005	        0	        0	        0	    0.005	        0	        0	
0.263672	    0.005	        0	        0	        0	    0.005	        0	        0	
0.283203	    0.005	        0	        0	        0	    0.005	        0	        0	
0.302734	    0.005	        0	        0	        0	    0.005	        0	        0	
0.322266	    0.005	        0	        0	        0	    0.005	        0	        0	
0.341797	    0.005	        0	        0	        0	    0.005	        0	        0	
0.361328	    0.005	        0	        0	        0	    0.005	        0	        0	
0.380859	    0.005	        0	        0	        0	    0.005	        0	        0	
0.400391	    0.005	        0	        0	        0	    0.005	        0	        0	
0.419922	    0.005	        0	        0	        0	    0.005	        0	        0	
0.439453	    0.005	        0	        0	        0	    0.005	        0	        0	
0.458984	    0.005	        0	        0	        0	    0.005	        0	        0	
0.478516	    0.005	        0	        0	        0	    0.005	        0	        0	
0.498047	    0.005	        0	        0	        0	    0.005	        0	        0	
0.517578	    0.005	        0	        0	        0	    0.005	        0	        0	
0.537109	    0.005	        0	        0	        0	    0.005	        0	        0	
0.556641	    0.005	        0	        0	        0	    0.005	        0	        0	
0.576172	    0.005	        0	        0	        0	    0.005	        0	        0	
0.595703	    0.005	        0	        0	        0	    0.005	        0	        0	
0.615234	    0.005	        0	        0	        0	    0.005	        0	        0	
0.634766	    0.005	        0	        0	        0	    0.005	        0	        0	
0.654297	    0.005	        0	        0	        0	    0.005	        0	        0	
0.673828	    0.005	        0	        0	        0	    0.005	        0	        0	
0.693359	    0.005	        0	        0	        0	    0.005	        0	        0	
0.712891	    0.005	        0	        0	        0	    0.005	        0	        0	
0.732422	    0.005	        0	        0	        0	    0.005	        0	        0	
0.751953	    0.005	        0	        0	        0	    0.005	        0	        0	
0.771484	    0.005	        0	        0	        0	    0.005	        0	        0	
0.791016	    0.005	        0	        0	        0	    0.005	        0	        0	
0.810547	    0.005	        0	        0	        0	    0.005	        0	        0	
0.830078	    0.005	        0	        0	        0	    0.005	        0	        0	
0.849609	    0.005	        0	        0	        0	    0.005	        0	        0	
0.869141	    0.005	        0	        0	        0	    0.005	        0	        0	
0.888672	    0.005	        0	        0	        0	    0.005	        0	        0	
0.908203	    0.005	        0	        0	        0	    0.005	        0	        0	
0.927734	    0.005	        0	        0	        0	    0.005	        0	        0	
0.947266	    0.005	        0	        0	        0	    0.005	        0	        0	
0.966797	    0.005	        0	        0	        0	    0.005	        0	        0	
0.986328	    0.005	        0	        0	        0	    0.005	        0	        0	
1.00586	    0.005	        0	        0	        0	    0.005	        0	        0	
1.02539	    0.005	        0	        0	        0	    0.005	        0	        0	
1.04492	    0.005	        0	        0	        0	    0.005	        0	        0	
1.06445	    0.005	        0	        0	        0	    0.005	        0	        0	
1.08398	    0.005	        0	        0	        0	    0.005	        0	        0	
